url,page,title,store,brand,tech,size,resolution,price
https://www.walmart.com/ip/SAMSUNG-55-Class-4K-Ultra-HD-2160P-HDR-Smart-QLED-TV-QN55Q90T-2020/347039583,8,"SAMSUNG 55"" Class 4K Ultra HD (2160P) HDR Smart QLED TV QN55Q90T 2020",Walmart,SAMSUNG,QLED,55,2160p,"$1,497.99"
https://www.walmart.com/ip/Samsung-QN55Q90TA-55-4K-Ultra-High-Definition-HDR-QLED-Smart-TV-with-a-1-Year-Extended-Warranty-2020/406843016,12,"Samsung QN55Q90TA 55"" 4K Ultra High Definition HDR QLED Smart TV with a 1 Year Extended Warranty (2020)",Walmart,SAMSUNG,QLED,55,2160p,"$1,497.99"
https://www.bestbuy.com/site/samsung-55-class-q90t-series-qled-4k-uhd-smart-tizen-tv/6402410.p,8,"Samsung - 55"" Class Q90T Series QLED 4K UHD Smart Tizen TV",Best Buy,SAMSUNG,QLED,55,2160p,"$1,499.99"
https://www.newegg.com/samsung-q80ta-55/p/16C-0003-009B7,9,"Samsung QN55Q80TA 55"" Ultra High Definition Smart 4K QLED Quantum HDR TV Bundle with a Samsung HW-Q60T Wireless 5.1 Channel Soundbar and Bluetooth Subwoofer (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$1,525.98"
https://www.walmart.com/ip/Samsung-QN55Q80TA-55-Ultra-High-Definition-Smart-4K-QLED-Quantum-HDR-TV-HW-Q60T-Wireless-5-1-Channel-Soundbar-Bluetooth-Subwoofer-2020/609058288,9,"Samsung QN55Q80TA 55"" Ultra High Definition Smart 4K QLED Quantum HDR TV with a Samsung HW-Q60T Wireless 5.1 Channel Soundbar and Bluetooth Subwoofer (2020)",Walmart,SAMSUNG,QLED,55,2160p,"$1,525.98"
https://www.newegg.com/samsung-ls01ta-55/p/16C-0003-009P2,13,"""Samsung QN55LS01TA 55"""" 4K Ultra High Definition HDR Quantum Serif QLED TV with an Additional 1 Year Coverage by Epic Protect (2020) """,Newegg,SAMSUNG,QLED,55,2160p,"$1,549.03"
https://www.newegg.com/samsung-q80ta-55/p/16C-0003-00907,6,"Samsung QN55Q80TA 55"" Ultra High Definition Smart 4K QLED Quantum HDR TV Bundle with a Samsung HW-Q70T 3.1.2 Ch Dolby Atmos Soundbar with Wireless Subwoofer (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$1,695.98"
https://www.newegg.com/samsung-q90ta-55/p/16C-0003-009E1,9,"Samsung QN55Q90TA 55"" 4K Ultra High Definition HDR QLED Smart TV Bundle with a Samsung HW-T650 Bluetooth Soundbar with Dolby Audio Wireless Subwoofer (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$1,775.98"
https://www.newegg.com/samsung-q90ta-55/p/16C-0003-009B5,11,"Samsung QN55Q90TA 55"" 4K Ultra High Definition HDR QLED Smart TV Bundle with a Samsung HW-Q60T Wireless 5.1 Channel Soundbar and Bluetooth Subwoofer (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$1,825.98"
https://www.newegg.com/samsung-q80ta-55/p/16C-0003-00925,8,"Samsung QN55Q80TA 55"" Ultra High Definition Smart 4K QLED Quantum HDR TV Bundle with a Samsung HW-Q800T 3.1.2 Ch Dolby Atmos Soundbar and Wireless Subwoofer (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$1,895.98"
https://www.newegg.com/samsung-ls03ta-55/p/16C-0003-009E6,7,"Samsung QN55LS03TA 55"" The Frame 4K Ultra High Definition QLED Smart TV Bundle with a Frame My TV FRM-SF-D4165-55 55"" Burlwood Customizable Bezel For the Frame TV (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$1,896.99"
https://www.newegg.com/samsung-q90ta-55/p/16C-0003-00909,7,"Samsung QN55Q90TA 55"" 4K Ultra High Definition HDR QLED Smart TV Bundle with a Samsung HW-Q70T 3.1.2 Ch Dolby Atmos Soundbar with Wireless Subwoofer (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$1,995.98"
https://www.newegg.com/samsung-ls03ta-55/p/16C-0003-009K9,12,"Samsung QN55LS03TA 55"" The Frame 4K Ultra High Definition QLED Smart TV Bundle with a Samsung QN32LS03TB The Frame Ultra High Definition Smart QLED Smart TV (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$1,995.98"
https://www.newegg.com/samsung-ls03ta-55/p/16C-0003-00976,8,"Samsung QN55LS03TA 55"" The Frame 4K Ultra High Definition QLED Smart TV Bundle with a Frame My TV FRM-SF-D4130-55 Distressed Barnwood 55'' Elegant Decorative Bezel (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$1,996.99"
https://www.newegg.com/samsung-q90ta-55/p/16C-0003-00929,8,"Samsung QN55Q90TA 55"" 4K Ultra High Definition HDR QLED Smart TV Bundle with a Samsung HW-Q800T 3.1.2 Ch Dolby Atmos Soundbar and Wireless Subwoofer (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$2,195.98"
https://www.newegg.com/samsung-ls03ta-55/p/16C-0003-009K8,9,"Samsung QN55LS03TA 55"" The Frame 4K Ultra High Definition QLED Smart TV Bundle with a Samsung QN43LS03TA 43"" The Frame QLED Smart 4K Ultra High Definition TV (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$2,395.98"
https://www.newegg.com/samsung-ls03ta-55/p/16C-0003-009K7,11,"Samsung QN55LS03TA 55"" The Frame 4K Ultra High Definition QLED Smart TV with a Samsung QN50LS03TA 50"" 4K The Frame Ultra High Definition QLED Smart TV (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$2,595.98"
https://www.newegg.com/samsung-ls03ta-55/p/16C-0003-009K6,8,"Samsung QN55LS03TA 55"" The Frame 4K Ultra High Definition QLED Smart TV Bundle with a Samsung QN55LS03TA 55"" The Frame 4K Ultra High Definition QLED Smart TV (2020)",Newegg,SAMSUNG,QLED,55,2160p,"$2,795.98"
